"name","address","city","state","zip","country","hours","google_url","phone","website","place_id","source"
"Champlin Park High School","6025 109th Ave N","Champlin","MN","55316","US","<ul><li>Monday: 7:40 AM – 2:20 PM</li><li>Tuesday: 7:40 AM – 2:20 PM</li><li>Wednesday: 7:40 AM – 2:20 PM</li><li>Thursday: 7:40 AM – 2:20 PM</li><li>Friday: 7:40 AM – 2:20 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=7564089621892517581","763-506-6800","http://www.anoka.k12.mn.us/cphs","ChIJNxqyeNw7s1IRzU4fUm8L-Wg","google place api"
"Jackson Middle School","6000 109th Ave N","Champlin","MN","55316","US","<ul><li>Monday: 8:30 AM – 3:10 PM</li><li>Tuesday: 8:30 AM – 3:10 PM</li><li>Wednesday: 8:30 AM – 3:10 PM</li><li>Thursday: 8:30 AM – 3:10 PM</li><li>Friday: 8:30 AM – 3:10 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=7387870077040839857","763-506-5200","http://www.anoka.k12.mn.us/jms","ChIJeXVzCdw7s1IRsczBRLH8hmY","google place api"
"Champlin-Brooklyn Park Academy for Math and Environmental Sciences","6100 109th Ave N","Champlin","MN","55316","US","<ul><li>Monday: 9:25 AM – 3:55 PM</li><li>Tuesday: 9:25 AM – 3:55 PM</li><li>Wednesday: 9:25 AM – 3:55 PM</li><li>Thursday: 9:25 AM – 3:55 PM</li><li>Friday: 9:25 AM – 3:55 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=16741908933789612393","763-506-2000","http://www.anoka.k12.mn.us/cbpa","ChIJdYjpMdw7s1IRafl3DHk1V-g","google place api"
"Champlin/Brooklyn Pk Acd Math Ensci","6100 109th Ave N","Champlin","MN","55316","US","","https://maps.google.com/?cid=7852000556760209235","763-506-3900","","ChIJdYjpMdw7s1IRU5fcmefo92w","google place api"
"Primrose School of Champlin Park","10051 Xenia Ave N","Brooklyn Park","MN","55443","US","<ul><li>Monday: 6:30 AM – 6:30 PM</li><li>Tuesday: 6:30 AM – 6:30 PM</li><li>Wednesday: 6:30 AM – 6:30 PM</li><li>Thursday: 6:30 AM – 6:30 PM</li><li>Friday: 6:30 AM – 6:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=17724308471959157182","763-494-5500","http://www.primrosechamplinpark.com/?utm_source=google&utm_medium=maplistings&utm_campaign=localmaps","ChIJt9unRN07s1IRvnmS2KVk-fU","google place api"
"Athlos Leadership Academy","10100 Noble Pkwy","Brooklyn Park","MN","55443","US","<ul><li>Monday: 7:15 AM – 3:45 PM</li><li>Tuesday: 7:15 AM – 3:45 PM</li><li>Wednesday: 7:15 AM – 3:45 PM</li><li>Thursday: 7:15 AM – 3:45 PM</li><li>Friday: 7:15 AM – 3:45 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=4557210850577554653","763-777-8942","http://www.athlosbrooklynpark.org/","ChIJIUJztbQ7s1IR3Rw7mx93Pj8","google place api"
"Mississippi Elementary School","10620 Direct River Dr NW","Coon Rapids","MN","55433","US","<ul><li>Monday: 9:05 AM – 3:35 PM</li><li>Tuesday: 9:05 AM – 3:35 PM</li><li>Wednesday: 9:05 AM – 3:35 PM</li><li>Thursday: 9:05 AM – 3:35 PM</li><li>Friday: 9:05 AM – 3:35 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=8282890009907173292","763-506-3500","http://www.anoka.k12.mn.us/mississippi","ChIJLUqoiJI7s1IRrBcmUpS88nI","google place api"
"Anoka Hennepin Independent Sch","10620 Direct River Dr NW","Coon Rapids","MN","55433","US","","https://maps.google.com/?cid=16209066852674860782","763-506-3512","http://www.anoka.k12.mn.us/","ChIJLUqoiJI7s1IR7nY-Vmws8uA","google place api"
"Champlin Park KinderCare","9700 Schreiber Terrace","Brooklyn Park","MN","55445","US","<ul><li>Monday: 6:30 AM – 6:00 PM</li><li>Tuesday: 6:30 AM – 6:00 PM</li><li>Wednesday: 6:30 AM – 6:00 PM</li><li>Thursday: 6:30 AM – 6:00 PM</li><li>Friday: 6:30 AM – 6:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=11084470202544466610","763-424-0267","http://www.kindercare.com/our-centers/brooklyn-park/mn/301909/?utm_campaign=KC_Local&utm_source=L3M_Local&utm_medium=A&utm_content=301909&_google","ChIJu_oSGSo6s1IRsqoQ0uvy05k","google place api"
"Osseo Area School Woodland","4501 Oak Grove Pkwy","Minneapolis","MN","55443","US","","https://maps.google.com/?cid=6466371513102119883","763-315-6401","","ChIJiah73Ec6s1IRyzMogKEqvVk","google place api"
"Woodland Elementary School","4501 Oak Grove Pkwy","Brooklyn Park","MN","55443","US","","https://maps.google.com/?cid=14242778840749844984","763-315-6400","http://schools.district279.org/wd/","ChIJiah73Ec6s1IR-ClY6eSDqMU","google place api"
"Prestige Preschool Academy","4379 95th Ave N","Brooklyn Park","MN","55443","US","<ul><li>Monday: 6:30 AM – 6:30 PM</li><li>Tuesday: 6:30 AM – 6:30 PM</li><li>Wednesday: 6:30 AM – 6:30 PM</li><li>Thursday: 6:30 AM – 6:30 PM</li><li>Friday: 6:30 AM – 6:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=9122303961233639662","763-424-1110","http://www.prestigepreschoolacademy.com/","ChIJY_7XXTg6s1IR7kh45h7vmH4","google place api"
"Family Welcome Center","11224 Crooked Lake Blvd NW","Coon Rapids","MN","55433","US","<ul><li>Monday: 7:30 AM – 4:00 PM</li><li>Tuesday: 7:30 AM – 4:00 PM</li><li>Wednesday: 7:30 AM – 4:00 PM</li><li>Thursday: 7:30 AM – 4:00 PM</li><li>Friday: 7:30 AM – 4:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=6881805055588845106","763-433-4680","http://www.anoka.k12.mn.us/familywelcome","ChIJhfd1vYk7s1IRMkbclzwVgV8","google place api"
"Hoover Elementary School","2369 109th Ave NW","Coon Rapids","MN","55433","US","<ul><li>Monday: 9:05 AM – 3:35 PM</li><li>Tuesday: 9:05 AM – 3:35 PM</li><li>Wednesday: 9:05 AM – 3:35 PM</li><li>Thursday: 9:05 AM – 3:35 PM</li><li>Friday: 9:05 AM – 3:35 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=6741104932148904965","763-506-2800","http://www.anoka.k12.mn.us/hoover","ChIJlynfsYM7s1IRBYReSjg3jV0","google place api"
"Coon Rapids Family Place","11254 Crooked Lake Blvd NW","Coon Rapids","MN","55433","US","<ul><li>Monday: 8:00 AM – 4:00 PM</li><li>Tuesday: 8:00 AM – 4:00 PM</li><li>Wednesday: 8:00 AM – 4:00 PM</li><li>Thursday: 8:00 AM – 4:00 PM</li><li>Friday: 8:00 AM – 4:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=6943391082894841146","763-433-4650","http://www.anoka.k12.mn.us/ecfe","ChIJz4V2wYk7s1IROtWP-GbhW2A","google place api"
"Anoka-Hennepin Regional High School","1313 Coon Rapids Blvd NW","Coon Rapids","MN","55433","US","<ul><li>Monday: 8:00 AM – 2:00 PM</li><li>Tuesday: 8:00 AM – 2:00 PM</li><li>Wednesday: 8:00 AM – 2:00 PM</li><li>Thursday: 8:00 AM – 2:00 PM</li><li>Friday: 8:00 AM – 2:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=15833337230332906593","763-506-7400","http://www.anoka.k12.mn.us/ahregional","ChIJlSt9xD07s1IRYcz1hlJQu9s","google place api"
"River Trail Learning Center at L.O. Jacob","1700 Coon Rapids Blvd NW","Coon Rapids","MN","55433","US","<ul><li>Monday: 8:00 AM – 2:00 PM</li><li>Tuesday: 8:00 AM – 2:00 PM</li><li>Wednesday: 8:00 AM – 2:00 PM</li><li>Thursday: 8:00 AM – 2:00 PM</li><li>Friday: 8:00 AM – 2:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=8825549064414146294","763-506-1900","http://www.anoka.k12.mn.us/rtlc","ChIJi4P8XhI7s1IR9q4vRB2meno","google place api"
"Coon Rapids Blvd KinderCare","1800 Coon Rapids Blvd NW","Coon Rapids","MN","55433","US","<ul><li>Monday: 6:00 AM – 6:30 PM</li><li>Tuesday: 6:00 AM – 6:30 PM</li><li>Wednesday: 6:00 AM – 6:30 PM</li><li>Thursday: 6:00 AM – 6:30 PM</li><li>Friday: 6:00 AM – 6:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=18357644818528645044","763-755-0010","http://www.kindercare.com/our-centers/coon-rapids/mn/300649/?utm_campaign=KC_Local&utm_source=L3M_Local&utm_medium=A&utm_content=300649&_google","ChIJzYbhtHI7s1IRtK8wEbN0w_4","google place api"
"Headstart-ACCAP","9574 Foley Blvd NW","Coon Rapids","MN","55433","US","","https://maps.google.com/?cid=3150849245667712039","763-783-4300","http://www.accap.org/","ChIJO7wX_ys7s1IRJ9zU7LEQuis","google place api"
"Sobriety High School: Arona Academy","9237 E River Rd NW","Coon Rapids","MN","55433","US","","https://maps.google.com/?cid=13502950063952395652","763-398-4190","http://www.sobrietyhighschool.com/","ChIJwcdeJNg6s1IRhH24nYodZLs","google place api"
"Cross of Christ Lutheran Preschool","9931 Foley Blvd NW","Coon Rapids","MN","55433","US","","https://maps.google.com/?cid=8142857073050374805","763-786-0637","http://www.crossofchrist.us/preschool","ChIJh_siCc4ks1IRldLxf109AXE","google place api"
"Anoka Hennepin Independent Sch","8989 Sycamore St NW","Coon Rapids","MN","55433","US","","https://maps.google.com/?cid=136963086714145318","763-506-1612","http://www.anoka.k12.mn.us/","ChIJFYAVq9s6s1IRJgrwojOX5gE","google place api"
"Adams Elementary School","8989 Sycamore St NW","Coon Rapids","MN","55433","US","<ul><li>Monday: 9:30 AM – 4:00 PM</li><li>Tuesday: 9:30 AM – 4:00 PM</li><li>Wednesday: 9:30 AM – 4:00 PM</li><li>Thursday: 9:30 AM – 4:00 PM</li><li>Friday: 9:30 AM – 4:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=8276359073080601309","763-506-1600","http://www.anoka.k12.mn.us/adams","ChIJFYAVq9s6s1IR3eqMGLqI23I","google place api"
"Anoka Hennepin Independent Sch","1374 111th Ave NW","Coon Rapids","MN","55433","US","","https://maps.google.com/?cid=9087872080486864987","763-506-2712","http://www.anoka.k12.mn.us/","ChIJV85t5107s1IRWxic8YGbHn4","google place api"
"Hamilton Elementary School","1374 111th Ave NW","Coon Rapids","MN","55433","US","<ul><li>Monday: 9:30 AM – 4:00 PM</li><li>Tuesday: 9:30 AM – 4:00 PM</li><li>Wednesday: 9:30 AM – 4:00 PM</li><li>Thursday: 9:30 AM – 4:00 PM</li><li>Friday: 9:30 AM – 4:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=1003558322736683555","763-506-2700","http://www.anoka.k12.mn.us/hamilton","ChIJV85t5107s1IRI1obOvpa7Q0","google place api"
"Extended Day Program","11001 Hanson Blvd NW","Coon Rapids","MN","55433","US","","https://maps.google.com/?cid=12349020820922669985","763-755-7341","","ChIJJwhe7Xs7s1IRoZv_OgKJYKs","google place api"
"Arrow Tech High Purity Division","8950 Evergreen Blvd","Minneapolis","MN","55433","US","","https://maps.google.com/?cid=17543797158365858482","763-786-9510","","ChIJuaiNpy0ls1IRsorng5AWePM","google place api"
"University Elementary School","9901 University Ave NE","Blaine","MN","55434","US","<ul><li>Monday: 9:30 AM – 4:00 PM</li><li>Tuesday: 9:30 AM – 4:00 PM</li><li>Wednesday: 9:30 AM – 4:00 PM</li><li>Thursday: 9:30 AM – 4:00 PM</li><li>Friday: 9:30 AM – 4:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=6999114682305073176","763-506-4500","http://www.anoka.k12.mn.us/university","ChIJA0WOn8Qks1IRGNADfbjZIWE","google place api"
"Especially for Children","8885 Evergreen Blvd","Minneapolis","MN","55433","US","<ul><li>Monday: 6:00 AM – 6:00 PM</li><li>Tuesday: 6:00 AM – 6:00 PM</li><li>Wednesday: 6:00 AM – 6:00 PM</li><li>Thursday: 6:00 AM – 6:00 PM</li><li>Friday: 6:00 AM – 6:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=5739923568913892078","952-857-1100","http://www.especiallyforchildren.com/","ChIJTYBO5C0ls1IR7kIBExNOqE8","google place api"
"Coon Rapids Christian School","11164 Hanson Blvd NW","Minneapolis","MN","55433","US","","https://maps.google.com/?cid=18437321299900309729","763-755-1278","http://coonrapidsbaptist.org/crcs/","ChIJXWbyOXw7s1IR4SBNggmG3v8","google place api"
"Morning Star Montessori","2121 111th Ln NW","Coon Rapids","MN","55433","US","<ul><li>Monday: 8:30 – 11:30 AM, 12:30 – 3:30 PM</li><li>Tuesday: 8:30 – 11:30 AM, 12:30 – 3:30 PM</li><li>Wednesday: 8:30 – 11:30 AM, 12:30 – 3:30 PM</li><li>Thursday: 8:30 – 11:30 AM, 12:30 – 3:30 PM</li><li>Friday: 8:30 – 11:30 AM, 12:30 – 3:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=10375225463521293420","763-755-7364","http://www.morningstarmontessoricr.com/","ChIJMZoK7n47s1IRbDTGuZY0_I8","google place api"
"Anoka Hennepin Independent Sch","650 Territorial Rd NE","Blaine","MN","55434","US","","https://maps.google.com/?cid=16724671824719768583","763-506-3313","http://www.anoka.k12.mn.us/","ChIJ2232z5Iks1IRB-xn2Wn4Geg","google place api"
"Madison Elementary School","650 Territorial Rd NE","Blaine","MN","55434","US","<ul><li>Monday: 9:10 AM – 3:40 PM</li><li>Tuesday: 9:10 AM – 3:40 PM</li><li>Wednesday: 9:10 AM – 3:40 PM</li><li>Thursday: 9:10 AM – 3:40 PM</li><li>Friday: 9:10 AM – 3:40 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=4412368375344730270","763-506-3300","http://www.anoka.k12.mn.us/madison","ChIJ2232z5Iks1IRnhCX3qjhOz0","google place api"
"Westwood Middle School","711 91st Ave NE","Blaine","MN","55434","US","","https://maps.google.com/?cid=13600987140750346720","763-784-8625","http://www.springlakeparkschools.org/Domain/9","ChIJZ5Pz-hsls1IR4IkUT75pwLw","google place api"
"Westwood Intermediate School","701 91st Ave NE","Minneapolis","MN","55434","US","","https://maps.google.com/?cid=8664714502413222071","763-784-8551","http://www.springlakeparkschools.org/Domain/10","ChIJcXGlJRwls1IRtwCErO4_P3g","google place api"
"Bravura Training | Training ONLINE","9298 Central Ave NE","Blaine","MN","55449","US","<ul><li>Monday: 9:00 AM – 5:00 PM</li><li>Tuesday: 9:00 AM – 8:00 PM</li><li>Wednesday: 9:00 AM – 5:00 PM</li><li>Thursday: 9:00 AM – 5:00 PM</li><li>Friday: 9:00 AM – 5:00 PM</li><li>Saturday: 10:00 AM – 12:00 PM</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=6985372440026851517","952-831-2960","http://www.bravuratrainingonline.com/","ChIJH2a8HKsls1IRvaiaXzkH8WA","google place api"
"Kukkiwon Taekwondo Academy","1630 101st Ave NE","Blaine","MN","55449","US","<ul><li>Monday: 10:00 AM – 9:00 PM</li><li>Tuesday: 10:00 AM – 9:00 PM</li><li>Wednesday: 10:00 AM – 9:00 PM</li><li>Thursday: 10:00 AM – 9:00 PM</li><li>Friday: 10:00 AM – 9:00 PM</li><li>Saturday: 10:00 AM – 6:00 PM</li><li>Sunday: 10:00 AM – 5:00 PM</li></ul>","https://maps.google.com/?cid=2135720029261232943","763-780-2884","http://www.ktamn.com/","ChIJJ4Qk4EQks1IRL3vNEw2aox0","google place api"
"Saint Timothy School","","Blaine","MN","55434","US","","https://maps.google.com/?cid=6251577528950791523","","","ChIJyXNIWhols1IRYx3t6qMQwlY","google place api"
"Calvin Christian School-Blaine Campus","8966 Pierce St NE","Blaine","MN","55434","US","","https://maps.google.com/?cid=5837649320049894254","763-785-0135","http://www.calvinchristian.org/","ChIJrwaOaAYls1IRbuPfnCB_A1E","google place api"
"Jefferson Street KinderCare","","Blaine","MN","55434","US","<ul><li>Monday: 5:45 AM – 6:30 PM</li><li>Tuesday: 5:45 AM – 6:30 PM</li><li>Wednesday: 5:45 AM – 6:30 PM</li><li>Thursday: 5:45 AM – 6:30 PM</li><li>Friday: 5:45 AM – 6:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=3500368926928221951","763-757-8893","http://www.kindercare.com/our-centers/blaine/mn/300556/?utm_campaign=KC_Local&utm_source=L3M_Local&utm_medium=A&utm_content=300556&_google","ChIJRwMVjJAks1IR_zZfSP7OkzA","google place api"
"Blaine School","","Blaine","MN","55434","US","","https://maps.google.com/?cid=12840602274509192753","","","ChIJAwohFQYls1IRMX4xerz7MrI","google place api"
"Metro North Learning Lab","1201 89th Ave NE # 335","Blaine","MN","55434","US","","https://maps.google.com/?cid=10986849418720907039","763-783-4870","http://www.metronorthabe.org/","ChIJOzNM6Acls1IRHw-R41UheZg","google place api"
"School","1201 89th Ave NE","Blaine","MN","55434","US","","https://maps.google.com/?cid=5440578696433509001","","","ChIJpZGU6gcls1IRiSJ6vX_RgEs","google place api"
"University Avenue KinderCare","10790 University Ave NW","Coon Rapids","MN","55448","US","<ul><li>Monday: 6:00 AM – 6:00 PM</li><li>Tuesday: 6:00 AM – 6:00 PM</li><li>Wednesday: 6:00 AM – 6:00 PM</li><li>Thursday: 6:00 AM – 6:00 PM</li><li>Friday: 6:00 AM – 6:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=11083816956385570542","763-755-9067","http://www.kindercare.com/our-centers/coon-rapids/mn/301478/?utm_campaign=KC_Local&utm_source=L3M_Local&utm_medium=A&utm_content=301478&_google","ChIJc2PqfLwks1IR7i7QGMyg0Zk","google place api"
"Kid's Cabin Child Care","648 87th Ln NE","Blaine","MN","55434","US","<ul><li>Monday: 6:30 AM – 5:00 PM</li><li>Tuesday: 6:30 AM – 5:00 PM</li><li>Wednesday: 6:30 AM – 5:00 PM</li><li>Thursday: 6:30 AM – 5:00 PM</li><li>Friday: 6:30 AM – 5:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=11833200311170670343","612-454-5316","","ChIJW_UU5BYls1IRB59e7_z4N6Q","google place api"
"Tutor Time","1570 109th Ave NE","Blaine","MN","55449","US","<ul><li>Monday: 6:00 AM – 6:30 PM</li><li>Tuesday: 6:00 AM – 6:30 PM</li><li>Wednesday: 6:00 AM – 6:30 PM</li><li>Thursday: 6:00 AM – 6:30 PM</li><li>Friday: 6:00 AM – 6:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=8276786587655670869","763-784-1287","http://www.tutortime.com/your-local-school/blaine-mn-6378/?utm_source=google&utm_medium=local-directory&utm_campaign=GooglePlus","ChIJrQPHvm8ks1IRVQzvlowN3XI","google place api"
"Beth's Child Care","8720 Lincoln St NE","Blaine","MN","55434","US","","https://maps.google.com/?cid=11903697240456280312","763-784-6584","","ChIJXQCurwkls1IR-LgxW5JtMqU","google place api"
"Peace Lutheran Preschool","20 Northdale Blvd NW","Coon Rapids","MN","55448","US","","https://maps.google.com/?cid=15183663484095296298","763-754-2383","http://www.peacecoonrapids.org/preschool","ChIJRW3JraQks1IRKvORBn41t9I","google place api"
"Paladin Career & Technical High School","308 Northtown Dr","Blaine","MN","55434","US","","https://maps.google.com/?cid=17067705550237480521","763-786-4799","http://www.paladincareertech.com/","ChIJU-CkwT4ls1IRSTbe9MSr3Ow","google place api"
"Rasmussen College - Blaine Campus","3629 95th Ave NE","Blaine","MN","55014","US","","https://maps.google.com/?cid=8663042944219371250","763-795-4720","http://www.rasmussen.edu/locations/minnesota/twin-cities/blaine/","ChIJRf3w0vQms1IR8lYmtKhPOXg","google place api"
"Music Together in the Valley","10801 Town Square Dr NE","Blaine","MN","55449","US","","https://maps.google.com/?cid=3970661837891108050","651-439-4219","http://musictogetherclasses.com/","ChIJ7-OH0Rsks1IR0vyycuefGjc","google place api"
"New Horizon Academy","2381 108th Ln NE","Blaine","MN","55449","US","<ul><li>Monday: 6:00 AM – 6:30 PM</li><li>Tuesday: 6:00 AM – 6:30 PM</li><li>Wednesday: 6:00 AM – 6:30 PM</li><li>Thursday: 6:00 AM – 6:30 PM</li><li>Friday: 6:00 AM – 6:30 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=2676682177892222670","763-757-2604","http://www.newhorizonacademy.net/","ChIJiZeSaBoks1IRzobiVUJ8JSU","google place api"
"Karner Blue Education Center","3764 95th Ave NE","Blaine","MN","55014","US","","https://maps.google.com/?cid=4220551397454843332","651-415-6200","http://www.nemetro.k12.mn.us/domain/333","ChIJKcg_oV8ms1IRxA2TcSJpkjo","google place api"
"Minnesota School of Business - Blaine","3680 Pheasant Ridge Dr NE","Blaine","MN","55449","US","<ul><li>Monday: 7:30 AM – 8:00 PM</li><li>Tuesday: 7:30 AM – 8:00 PM</li><li>Wednesday: 7:30 AM – 8:00 PM</li><li>Thursday: 7:30 AM – 8:00 PM</li><li>Friday: 7:30 AM – 4:00 PM</li><li>Saturday: 9:00 AM – 2:00 PM</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=5346003032036401622","763-225-8000","http://www.msbcollege.edu/locations/minnesota/blaine/","ChIJTQrJXu8ms1IR1uGw7G7RMEo","google place api"
"Creative Kids Academy Lexington","9100 Lake Dr","Circle Pines","MN","55014","US","<ul><li>Monday: 6:00 AM – 6:00 PM</li><li>Tuesday: 6:00 AM – 6:00 PM</li><li>Wednesday: 6:00 AM – 6:00 PM</li><li>Thursday: 6:00 AM – 6:00 PM</li><li>Friday: 6:00 AM – 6:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=1111628812222181830","763-780-4087","http://www.ckakids.com/","ChIJe7CnlVsms1IRxrGX2oNMbQ8","google place api"
"Centennial Independent Sch Dst","4707 N Rd","Circle Pines","MN","55014","US","","https://maps.google.com/?cid=9396817483079473847","763-792-6000","http://www.isd12.org/","ChIJJ85hUBAns1IRt9oh4rYzaII","google place api"
"Love To Grow On","10101 Lexington Ave N","Circle Pines","MN","55015","US","<ul><li>Monday: 6:30 AM – 6:00 PM</li><li>Tuesday: 6:30 AM – 6:00 PM</li><li>Wednesday: 6:30 AM – 6:00 PM</li><li>Thursday: 6:30 AM – 6:00 PM</li><li>Friday: 6:30 AM – 6:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=4863120264441769354","763-792-4428","http://www.lovetogrowon.com/","ChIJ-ygMzRons1IRii0OVh1GfUM","google place api"
"Noah's Ark Preschool","9185 Lexington Ave N","Circle Pines","MN","55014","US","","https://maps.google.com/?cid=14972725989615858129","763-784-5928","http://www.oslcnoahsark.com/","ChIJX4QKVlEms1IR0fFPavXOyc8","google place api"
"Calc Transition Special Education","4203 Woodland Rd","Circle Pines","MN","55014","US","","https://maps.google.com/?cid=7501973669276892699","763-785-4185","","ChIJmy__ElQms1IRGz6VF05dHGg","google place api"
"Sentennial Adult Education","4203 Woodland Rd","Circle Pines","MN","55014","US","","https://maps.google.com/?cid=6768009479339596511","763-398-2980","","ChIJmy__ElQms1IR31qDVMPM7F0","google place api"
"MN Pistol Class, LLC","225 Aurora Ln","Circle Pines","MN","55014","US","<ul><li>Monday: 7:00 AM – 9:00 PM</li><li>Tuesday: 7:00 AM – 9:00 PM</li><li>Wednesday: 7:00 AM – 9:00 PM</li><li>Thursday: 7:00 AM – 9:00 PM</li><li>Friday: 7:00 AM – 9:00 PM</li><li>Saturday: 7:00 AM – 9:00 PM</li><li>Sunday: 7:00 AM – 9:00 PM</li></ul>","https://maps.google.com/?cid=10779760373665731677","763-205-2416","http://www.mnpistolclass.com/","ChIJU7frFlYms1IRXZQtPPJmmZU","google place api"
"Centennial Senior High","4881 101st Ln NE","Circle Pines","MN","55014","US","","https://maps.google.com/?cid=4167877013485143804","763-792-5000","http://www.isd12.org/schools/high-school/centennial-high-school/about-centennial-high-school","ChIJdSNt3Bwns1IR_EZMuA9G1zk","google place api"
"Minnesota School of Business","4325 Pheasant Ridge Dr NE","Blaine","MN","55449","US","<ul><li>Monday: 7:30 AM – 10:00 PM</li><li>Tuesday: 7:30 AM – 10:00 PM</li><li>Wednesday: 7:30 AM – 10:00 PM</li><li>Thursday: 7:30 AM – 10:00 PM</li><li>Friday: 7:30 AM – 4:00 PM</li><li>Saturday: 9:00 AM – 2:00 PM</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=12926470974782216619","763-225-8000","http://www.msbcollege.edu/","ChIJLTnUcSAns1IRq5lKO90MZLM","google place api"
"Centennial Elementary School","4657 North Rd","Circle Pines","MN","55014","US","","https://maps.google.com/?cid=8848193372741912991","763-792-5300","http://www.isd12.org/","ChIJJ85hUBAns1IRn0k_Jv4Yy3o","google place api"
"Especially for Children","2 S Pine Dr","Circle Pines","MN","55014","US","<ul><li>Monday: 6:00 AM – 6:00 PM</li><li>Tuesday: 6:00 AM – 6:00 PM</li><li>Wednesday: 6:00 AM – 6:00 PM</li><li>Thursday: 6:00 AM – 6:00 PM</li><li>Friday: 6:00 AM – 6:00 PM</li><li>Saturday: Closed</li><li>Sunday: Closed</li></ul>","https://maps.google.com/?cid=5639341507898924450","952-857-1100","http://www.especiallyforchildren.com/","ChIJu1ccsAgns1IRol1uETn3Qk4","google place api"
"Centennial High School Preforming Arts Center","4761 North Rd","Circle Pines","MN","55014","US","","https://maps.google.com/?cid=12833554587712337378","","","ChIJJdZ1pRons1IR4rUtBufxGbI","google place api"
"Centennial Senior High School","4757 North Rd","Circle Pines","MN","55014","US","","https://maps.google.com/?cid=14802123309360674052","763-792-5000","http://www.isd12.org/chs/index.html","ChIJubTprBons1IRBPX4j7m0a80","google place api"
"Saint Joseph School","","Lino Lakes","MN","55014","US","","https://maps.google.com/?cid=18070401174738780709","","","ChIJ0ZmAFUQns1IRJUIbmSD2xvo","google place api"
"Abiding Branches Cooperative Preschool","171 Elm St","Lino Lakes","MN","55014","US","","https://maps.google.com/?cid=7556697505811523977","651-214-3288","http://www.abidingbranches.org/","ChIJlzk6W0Qns1IRien5LFjI3mg","google place api"
"Centennial Middle School","399 Elm St","Lino Lakes","MN","55014","US","","https://maps.google.com/?cid=13428109050471325432","763-792-5400","http://www.isd12.org/cms/","ChIJD9cIkFcns1IR-B6NRgk6Wro","google place api"
"Rice Lake Elementary School","575 Birch St","Circle Pines","MN","55014","US","","https://maps.google.com/?cid=8243810687172529611","763-792-5700","http://www.isd12.org/rle/","ChIJjSeFbH7YslIRy818dCTmZ3I","google place api"
"Blue Heron Elementary School","405 Elm St","Lino Lakes","MN","55014","US","","https://maps.google.com/?cid=11295945706375192327","763-792-6200","http://www.isd12.org/schools/elementary-schools/blue-heron-elementary","ChIJYfQExFgns1IRB5-XfsVCw5w","google place api"
